"Datum";"+A/73068189 [kW]";"Status";
"06.01.2025 03:45:00";1,889;"namìøená data OK";
"06.01.2025 04:00:00";1,797;"namìøená data OK";
"06.01.2025 04:15:00";1,856;"namìøená data OK";
"06.01.2025 04:30:00";1,81;"namìøená data OK";
"06.01.2025 04:45:00";1,895;"namìøená data OK";
"06.01.2025 05:00:00";1,751;"namìøená data OK";
"06.01.2025 05:15:00";1,736;"namìøená data OK";
"06.01.2025 05:30:00";1,748;"namìøená data OK";
"06.01.2025 05:45:00";1,938;"namìøená data OK";
"06.01.2025 06:00:00";1,71;"namìøená data OK";
"06.01.2025 06:15:00";1,639;"namìøená data OK";
"06.01.2025 06:30:00";1,741;"namìøená data OK";
"06.01.2025 06:45:00";1,887;"namìøená data OK";
"06.01.2025 07:00:00";1,852;"namìøená data OK";
"06.01.2025 07:15:00";1,649;"namìøená data OK";
"06.01.2025 07:30:00";1,75;"namìøená data OK";
"06.01.2025 07:45:00";1,897;"namìøená data OK";
"06.01.2025 08:00:00";1,855;"namìøená data OK";
"06.01.2025 08:15:00";1,751;"namìøená data OK";
"06.01.2025 08:30:00";2,347;"namìøená data OK";
"06.01.2025 08:45:00";3,973;"namìøená data OK";
"06.01.2025 09:00:00";3,924;"namìøená data OK";
"06.01.2025 09:15:00";3,706;"namìøená data OK";
"06.01.2025 09:30:00";3,746;"namìøená data OK";
"06.01.2025 09:45:00";3,5;"namìøená data OK";
"06.01.2025 10:00:00";3,586;"namìøená data OK";
"06.01.2025 10:15:00";3,582;"namìøená data OK";
"06.01.2025 10:30:00";3,526;"namìøená data OK";
"06.01.2025 10:45:00";3,351;"namìøená data OK";
"06.01.2025 11:00:00";3,345;"namìøená data OK";
"06.01.2025 11:15:00";3,336;"namìøená data OK";
"06.01.2025 11:30:00";3,537;"namìøená data OK";
"06.01.2025 11:45:00";3,346;"namìøená data OK";
"06.01.2025 12:00:00";4,336;"namìøená data OK";
"06.01.2025 12:15:00";4,635;"namìøená data OK";
"06.01.2025 12:30:00";4,579;"namìøená data OK";
"06.01.2025 12:45:00";2,759;"namìøená data OK";
"06.01.2025 13:00:00";1,773;"namìøená data OK";
"06.01.2025 13:15:00";1,399;"namìøená data OK";
"06.01.2025 13:30:00";0,899;"namìøená data OK";
"06.01.2025 13:45:00";2,293;"namìøená data OK";
"06.01.2025 14:00:00";1,567;"namìøená data OK";
"06.01.2025 14:15:00";1,055;"namìøená data OK";
"06.01.2025 14:30:00";0,91;"namìøená data OK";
"06.01.2025 14:45:00";0,926;"namìøená data OK";
"06.01.2025 15:00:00";0,95;"namìøená data OK";
"06.01.2025 15:15:00";1,188;"namìøená data OK";
"06.01.2025 15:30:00";1,196;"namìøená data OK";
"06.01.2025 15:45:00";1,25;"namìøená data OK";
"06.01.2025 16:00:00";1,188;"namìøená data OK";
"06.01.2025 16:15:00";1,277;"namìøená data OK";
"06.01.2025 16:30:00";1,289;"namìøená data OK";
"06.01.2025 16:45:00";1,323;"namìøená data OK";
"06.01.2025 17:00:00";1,39;"namìøená data OK";
"06.01.2025 17:15:00";1,253;"namìøená data OK";
"06.01.2025 17:30:00";1,293;"namìøená data OK";
"06.01.2025 17:45:00";1,38;"namìøená data OK";
"06.01.2025 18:00:00";1,383;"namìøená data OK";
"06.01.2025 18:15:00";1,285;"namìøená data OK";
"06.01.2025 18:30:00";1,373;"namìøená data OK";
"06.01.2025 18:45:00";1,434;"namìøená data OK";
"06.01.2025 19:00:00";1,491;"namìøená data OK";
"06.01.2025 19:15:00";1,29;"namìøená data OK";
"06.01.2025 19:30:00";1,36;"namìøená data OK";
"06.01.2025 19:45:00";1,534;"namìøená data OK";
"06.01.2025 20:00:00";1,555;"namìøená data OK";
"06.01.2025 20:15:00";1,289;"namìøená data OK";
"06.01.2025 20:30:00";1,37;"namìøená data OK";
"06.01.2025 20:45:00";1,458;"namìøená data OK";
"06.01.2025 21:00:00";1,497;"namìøená data OK";
"06.01.2025 21:15:00";1,32;"namìøená data OK";
"06.01.2025 21:30:00";1,292;"namìøená data OK";
"06.01.2025 21:45:00";1,482;"namìøená data OK";
"06.01.2025 22:00:00";1,5;"namìøená data OK";
"06.01.2025 22:15:00";1,498;"namìøená data OK";
"06.01.2025 22:30:00";1,486;"namìøená data OK";
"06.01.2025 22:45:00";1,559;"namìøená data OK";
"06.01.2025 23:00:00";1,31;"namìøená data OK";
"06.01.2025 23:15:00";1,332;"namìøená data OK";
"06.01.2025 23:30:00";1,534;"namìøená data OK";
"06.01.2025 23:45:00";1,608;"namìøená data OK";
"06.01.2025 24:00:00";1,494;"namìøená data OK";
"07.01.2025 00:15:00";1,395;"namìøená data OK";
"07.01.2025 00:30:00";1,357;"namìøená data OK";
"07.01.2025 00:45:00";1,514;"namìøená data OK";
"07.01.2025 01:00:00";1,458;"namìøená data OK";
"07.01.2025 01:15:00";1,452;"namìøená data OK";
"07.01.2025 01:30:00";1,572;"namìøená data OK";
"07.01.2025 01:45:00";1,456;"namìøená data OK";
"07.01.2025 02:00:00";1,382;"namìøená data OK";
"07.01.2025 02:15:00";1,395;"namìøená data OK";
"07.01.2025 02:30:00";1,562;"namìøená data OK";
"07.01.2025 02:45:00";1,483;"namìøená data OK";
"07.01.2025 03:00:00";1,457;"namìøená data OK";
"07.01.2025 03:15:00";1,451;"namìøená data OK";
"07.01.2025 03:30:00";1,545;"namìøená data OK";
"07.01.2025 03:45:00";1,425;"namìøená data OK";
"07.01.2025 04:00:00";1,464;"namìøená data OK";
"07.01.2025 04:15:00";1,437;"namìøená data OK";
"07.01.2025 04:30:00";1,557;"namìøená data OK";
"07.01.2025 04:45:00";1,373;"namìøená data OK";
"07.01.2025 05:00:00";1,319;"namìøená data OK";
"07.01.2025 05:15:00";1,353;"namìøená data OK";
"07.01.2025 05:30:00";1,437;"namìøená data OK";
"07.01.2025 05:45:00";1,452;"namìøená data OK";
"07.01.2025 06:00:00";1,442;"namìøená data OK";
"07.01.2025 06:15:00";1,409;"namìøená data OK";
"07.01.2025 06:30:00";1,327;"namìøená data OK";
"07.01.2025 06:45:00";1,321;"namìøená data OK";
"07.01.2025 07:00:00";1,359;"namìøená data OK";
"07.01.2025 07:15:00";1,547;"namìøená data OK";
"07.01.2025 07:30:00";1,372;"namìøená data OK";
"07.01.2025 07:45:00";1,382;"namìøená data OK";
"07.01.2025 08:00:00";1,357;"namìøená data OK";
"07.01.2025 08:15:00";1,475;"namìøená data OK";
"07.01.2025 08:30:00";1,391;"namìøená data OK";
"07.01.2025 08:45:00";1,352;"namìøená data OK";
"07.01.2025 09:00:00";1,197;"namìøená data OK";
"07.01.2025 09:15:00";1,228;"namìøená data OK";
"07.01.2025 09:30:00";1,208;"namìøená data OK";
"07.01.2025 09:45:00";1,177;"namìøená data OK";
"07.01.2025 10:00:00";1,24;"namìøená data OK";
"07.01.2025 10:15:00";1,033;"namìøená data OK";
"07.01.2025 10:30:00";0,924;"namìøená data OK";
"07.01.2025 10:45:00";1,074;"namìøená data OK";
"07.01.2025 11:00:00";1,232;"namìøená data OK";
"07.01.2025 11:15:00";1,023;"namìøená data OK";
"07.01.2025 11:30:00";1,038;"namìøená data OK";
"07.01.2025 11:45:00";0,902;"namìøená data OK";
"07.01.2025 12:00:00";1,095;"namìøená data OK";
"07.01.2025 12:15:00";1,11;"namìøená data OK";
"07.01.2025 12:30:00";1,006;"namìøená data OK";
"07.01.2025 12:45:00";1,019;"namìøená data OK";
"07.01.2025 13:00:00";1,033;"namìøená data OK";
"07.01.2025 13:15:00";1,055;"namìøená data OK";
"07.01.2025 13:30:00";1,206;"namìøená data OK";
"07.01.2025 13:45:00";1,184;"namìøená data OK";
"07.01.2025 14:00:00";0,999;"namìøená data OK";
"07.01.2025 14:15:00";1,146;"namìøená data OK";
"07.01.2025 14:30:00";1,132;"namìøená data OK";
"07.01.2025 14:45:00";1,23;"namìøená data OK";
"07.01.2025 15:00:00";1,132;"namìøená data OK";
"07.01.2025 15:15:00";1,156;"namìøená data OK";
"07.01.2025 15:30:00";1,159;"namìøená data OK";
"07.01.2025 15:45:00";1,25;"namìøená data OK";
"07.01.2025 16:00:00";1,2;"namìøená data OK";
"07.01.2025 16:15:00";1,166;"namìøená data OK";
"07.01.2025 16:30:00";1,288;"namìøená data OK";
"07.01.2025 16:45:00";1,272;"namìøená data OK";
"07.01.2025 17:00:00";1,27;"namìøená data OK";
"07.01.2025 17:15:00";1,331;"namìøená data OK";
"07.01.2025 17:30:00";1,409;"namìøená data OK";
"07.01.2025 17:45:00";1,219;"namìøená data OK";
"07.01.2025 18:00:00";1,177;"namìøená data OK";
"07.01.2025 18:15:00";1,208;"namìøená data OK";
"07.01.2025 18:30:00";1,421;"namìøená data OK";
"07.01.2025 18:45:00";1,308;"namìøená data OK";
"07.01.2025 19:00:00";1,313;"namìøená data OK";
"07.01.2025 19:15:00";1,422;"namìøená data OK";
"07.01.2025 19:30:00";1,269;"namìøená data OK";
"07.01.2025 19:45:00";1,289;"namìøená data OK";
"07.01.2025 20:00:00";1,357;"namìøená data OK";
"07.01.2025 20:15:00";1,381;"namìøená data OK";
"07.01.2025 20:30:00";1,213;"namìøená data OK";
"07.01.2025 20:45:00";1,299;"namìøená data OK";
"07.01.2025 21:00:00";1,389;"namìøená data OK";
"07.01.2025 21:15:00";1,513;"namìøená data OK";
"07.01.2025 21:30:00";1,244;"namìøená data OK";
"07.01.2025 21:45:00";1,251;"namìøená data OK";
"07.01.2025 22:00:00";1,446;"namìøená data OK";
"07.01.2025 22:15:00";1,503;"namìøená data OK";
"07.01.2025 22:30:00";1,408;"namìøená data OK";
"07.01.2025 22:45:00";1,339;"namìøená data OK";
"07.01.2025 23:00:00";1,469;"namìøená data OK";
"07.01.2025 23:15:00";1,482;"namìøená data OK";
"07.01.2025 23:30:00";1,55;"namìøená data OK";
"07.01.2025 23:45:00";1,436;"namìøená data OK";
"07.01.2025 24:00:00";1,447;"namìøená data OK";
"08.01.2025 00:15:00";1,391;"namìøená data OK";
"08.01.2025 00:30:00";1,453;"namìøená data OK";
"08.01.2025 00:45:00";1,495;"namìøená data OK";
"08.01.2025 01:00:00";1,594;"namìøená data OK";
"08.01.2025 01:15:00";1,358;"namìøená data OK";
"08.01.2025 01:30:00";1,345;"namìøená data OK";
"08.01.2025 01:45:00";1,542;"namìøená data OK";
"08.01.2025 02:00:00";1,522;"namìøená data OK";
"08.01.2025 02:15:00";1,463;"namìøená data OK";
"08.01.2025 02:30:00";1,454;"namìøená data OK";
"08.01.2025 02:45:00";1,473;"namìøená data OK";
"08.01.2025 03:00:00";1,455;"namìøená data OK";
"08.01.2025 03:15:00";1,564;"namìøená data OK";
"08.01.2025 03:30:00";1,583;"namìøená data OK";
"08.01.2025 03:45:00";1,679;"namìøená data OK";
"08.01.2025 04:00:00";1,511;"namìøená data OK";
"08.01.2025 04:15:00";1,467;"namìøená data OK";
"08.01.2025 04:30:00";1,491;"namìøená data OK";
"08.01.2025 04:45:00";1,49;"namìøená data OK";
"08.01.2025 05:00:00";1,553;"namìøená data OK";
"08.01.2025 05:15:00";1,562;"namìøená data OK";
"08.01.2025 05:30:00";1,578;"namìøená data OK";
"08.01.2025 05:45:00";1,411;"namìøená data OK";
"08.01.2025 06:00:00";1,515;"namìøená data OK";
"08.01.2025 06:15:00";1,519;"namìøená data OK";
"08.01.2025 06:30:00";1,737;"namìøená data OK";
"08.01.2025 06:45:00";1,54;"namìøená data OK";
"08.01.2025 07:00:00";1,524;"namìøená data OK";
"08.01.2025 07:15:00";1,637;"namìøená data OK";
"08.01.2025 07:30:00";1,808;"namìøená data OK";
"08.01.2025 07:45:00";1,591;"namìøená data OK";
"08.01.2025 08:00:00";1,499;"namìøená data OK";
"08.01.2025 08:15:00";1,57;"namìøená data OK";
"08.01.2025 08:30:00";1,555;"namìøená data OK";
"08.01.2025 08:45:00";1,552;"namìøená data OK";
"08.01.2025 09:00:00";1,52;"namìøená data OK";
"08.01.2025 09:15:00";1,508;"namìøená data OK";
"08.01.2025 09:30:00";1,349;"namìøená data OK";
"08.01.2025 09:45:00";1,342;"namìøená data OK";
"08.01.2025 10:00:00";1,339;"namìøená data OK";
"08.01.2025 10:15:00";1,414;"namìøená data OK";
"08.01.2025 10:30:00";1,235;"namìøená data OK";
"08.01.2025 10:45:00";1,193;"namìøená data OK";
"08.01.2025 11:00:00";1,187;"namìøená data OK";
"08.01.2025 11:15:00";1,046;"namìøená data OK";
"08.01.2025 11:30:00";0,861;"namìøená data OK";
"08.01.2025 11:45:00";0,957;"namìøená data OK";
"08.01.2025 12:00:00";1,082;"namìøená data OK";
"08.01.2025 12:15:00";0,986;"namìøená data OK";
"08.01.2025 12:30:00";1,059;"namìøená data OK";
"08.01.2025 12:45:00";1,11;"namìøená data OK";
"08.01.2025 13:00:00";1,322;"namìøená data OK";
"08.01.2025 13:15:00";1,289;"namìøená data OK";
"08.01.2025 13:30:00";1,277;"namìøená data OK";
"08.01.2025 13:45:00";1,391;"namìøená data OK";
"08.01.2025 14:00:00";1,287;"namìøená data OK";
"08.01.2025 14:15:00";1,185;"namìøená data OK";
"08.01.2025 14:30:00";1,262;"namìøená data OK";
"08.01.2025 14:45:00";1,323;"namìøená data OK";
"08.01.2025 15:00:00";1,224;"namìøená data OK";
"08.01.2025 15:15:00";1,254;"namìøená data OK";
"08.01.2025 15:30:00";1,301;"namìøená data OK";
"08.01.2025 15:45:00";1,56;"namìøená data OK";
"08.01.2025 16:00:00";1,471;"namìøená data OK";
"08.01.2025 16:15:00";1,421;"namìøená data OK";
"08.01.2025 16:30:00";1,537;"namìøená data OK";
"08.01.2025 16:45:00";1,655;"namìøená data OK";
"08.01.2025 17:00:00";1,513;"namìøená data OK";
"08.01.2025 17:15:00";1,526;"namìøená data OK";
"08.01.2025 17:30:00";1,467;"namìøená data OK";
"08.01.2025 17:45:00";1,375;"namìøená data OK";
"08.01.2025 18:00:00";1,484;"namìøená data OK";
"08.01.2025 18:15:00";1,463;"namìøená data OK";
"08.01.2025 18:30:00";1,607;"namìøená data OK";
"08.01.2025 18:45:00";1,405;"namìøená data OK";
"08.01.2025 19:00:00";1,424;"namìøená data OK";
"08.01.2025 19:15:00";1,429;"namìøená data OK";
"08.01.2025 19:30:00";1,636;"namìøená data OK";
"08.01.2025 19:45:00";1,48;"namìøená data OK";
"08.01.2025 20:00:00";1,353;"namìøená data OK";
"08.01.2025 20:15:00";1,481;"namìøená data OK";
"08.01.2025 20:30:00";1,598;"namìøená data OK";
"08.01.2025 20:45:00";1,613;"namìøená data OK";
"08.01.2025 21:00:00";1,522;"namìøená data OK";
"08.01.2025 21:15:00";1,58;"namìøená data OK";
"08.01.2025 21:30:00";1,503;"namìøená data OK";
"08.01.2025 21:45:00";1,548;"namìøená data OK";
"08.01.2025 22:00:00";1,432;"namìøená data OK";
"08.01.2025 22:15:00";1,568;"namìøená data OK";
"08.01.2025 22:30:00";1,481;"namìøená data OK";
"08.01.2025 22:45:00";1,525;"namìøená data OK";
"08.01.2025 23:00:00";1,6;"namìøená data OK";
"08.01.2025 23:15:00";1,538;"namìøená data OK";
"08.01.2025 23:30:00";1,421;"namìøená data OK";
"08.01.2025 23:45:00";1,559;"namìøená data OK";
"08.01.2025 24:00:00";1,641;"namìøená data OK";
"09.01.2025 00:15:00";1,446;"namìøená data OK";
"09.01.2025 00:30:00";1,439;"namìøená data OK";
"09.01.2025 00:45:00";1,569;"namìøená data OK";
"09.01.2025 01:00:00";1,814;"namìøená data OK";
"09.01.2025 01:15:00";1,603;"namìøená data OK";
"09.01.2025 01:30:00";1,412;"namìøená data OK";
"09.01.2025 01:45:00";1,452;"namìøená data OK";
"09.01.2025 02:00:00";1,622;"namìøená data OK";
"09.01.2025 02:15:00";1,527;"namìøená data OK";
"09.01.2025 02:30:00";1,552;"namìøená data OK";
"09.01.2025 02:45:00";1,593;"namìøená data OK";
"09.01.2025 03:00:00";1,52;"namìøená data OK";
"09.01.2025 03:15:00";1,56;"namìøená data OK";
"09.01.2025 03:30:00";1,581;"namìøená data OK";
"09.01.2025 03:45:00";1,718;"namìøená data OK";
"09.01.2025 04:00:00";1,625;"namìøená data OK";
"09.01.2025 04:15:00";1,518;"namìøená data OK";
"09.01.2025 04:30:00";1,488;"namìøená data OK";
"09.01.2025 04:45:00";1,773;"namìøená data OK";
"09.01.2025 05:00:00";1,727;"namìøená data OK";
"09.01.2025 05:15:00";1,653;"namìøená data OK";
"09.01.2025 05:30:00";1,54;"namìøená data OK";
"09.01.2025 05:45:00";1,506;"namìøená data OK";
"09.01.2025 06:00:00";1,56;"namìøená data OK";
"09.01.2025 06:15:00";1,629;"namìøená data OK";
"09.01.2025 06:30:00";1,657;"namìøená data OK";
"09.01.2025 06:45:00";1,505;"namìøená data OK";
"09.01.2025 07:00:00";2,241;"namìøená data OK";
"09.01.2025 07:15:00";5,739;"namìøená data OK";
"09.01.2025 07:30:00";5,216;"namìøená data OK";
"09.01.2025 07:45:00";4,852;"namìøená data OK";
"09.01.2025 08:00:00";4,799;"namìøená data OK";
"09.01.2025 08:15:00";4,96;"namìøená data OK";
"09.01.2025 08:30:00";4,669;"namìøená data OK";
"09.01.2025 08:45:00";4,298;"namìøená data OK";
"09.01.2025 09:00:00";4,403;"namìøená data OK";
"09.01.2025 09:15:00";4,38;"namìøená data OK";
"09.01.2025 09:30:00";4,302;"namìøená data OK";
"09.01.2025 09:45:00";3,794;"namìøená data OK";
"09.01.2025 10:00:00";3,948;"namìøená data OK";
"09.01.2025 10:15:00";4,144;"namìøená data OK";
"09.01.2025 10:30:00";3,758;"namìøená data OK";
"09.01.2025 10:45:00";3,841;"namìøená data OK";
"09.01.2025 11:00:00";2,706;"namìøená data OK";
"09.01.2025 11:15:00";3,577;"namìøená data OK";
"09.01.2025 11:30:00";3,083;"namìøená data OK";
"09.01.2025 11:45:00";2,868;"namìøená data OK";
"09.01.2025 12:00:00";2,689;"namìøená data OK";
"09.01.2025 12:15:00";2,852;"namìøená data OK";
"09.01.2025 12:30:00";3,071;"namìøená data OK";
"09.01.2025 12:45:00";3,116;"namìøená data OK";
"09.01.2025 13:00:00";2,498;"namìøená data OK";
"09.01.2025 13:15:00";2,768;"namìøená data OK";
"09.01.2025 13:30:00";3,191;"namìøená data OK";
"09.01.2025 13:45:00";1,845;"namìøená data OK";
"09.01.2025 14:00:00";0,366;"namìøená data OK";
"09.01.2025 14:15:00";0,334;"namìøená data OK";
"09.01.2025 14:30:00";0,369;"namìøená data OK";
"09.01.2025 14:45:00";0,459;"namìøená data OK";
"09.01.2025 15:00:00";0,677;"namìøená data OK";
"09.01.2025 15:15:00";0,552;"namìøená data OK";
"09.01.2025 15:30:00";0,691;"namìøená data OK";
"09.01.2025 15:45:00";0,94;"namìøená data OK";
"09.01.2025 16:00:00";0,898;"namìøená data OK";
"09.01.2025 16:15:00";0,835;"namìøená data OK";
"09.01.2025 16:30:00";0,824;"namìøená data OK";
"09.01.2025 16:45:00";0,968;"namìøená data OK";
"09.01.2025 17:00:00";0,945;"namìøená data OK";
"09.01.2025 17:15:00";0,929;"namìøená data OK";
"09.01.2025 17:30:00";0,882;"namìøená data OK";
"09.01.2025 17:45:00";1,059;"namìøená data OK";
"09.01.2025 18:00:00";0,868;"namìøená data OK";
"09.01.2025 18:15:00";1,032;"namìøená data OK";
"09.01.2025 18:30:00";1,066;"namìøená data OK";
"09.01.2025 18:45:00";0,993;"namìøená data OK";
"09.01.2025 19:00:00";0,951;"namìøená data OK";
"09.01.2025 19:15:00";1,072;"namìøená data OK";
"09.01.2025 19:30:00";1,206;"namìøená data OK";
"09.01.2025 19:45:00";1,009;"namìøená data OK";
"09.01.2025 20:00:00";1,008;"namìøená data OK";
"09.01.2025 20:15:00";1,088;"namìøená data OK";
"09.01.2025 20:30:00";1,262;"namìøená data OK";
"09.01.2025 20:45:00";1,126;"namìøená data OK";
"09.01.2025 21:00:00";1,013;"namìøená data OK";
"09.01.2025 21:15:00";1,045;"namìøená data OK";
"09.01.2025 21:30:00";1,169;"namìøená data OK";
"09.01.2025 21:45:00";1,149;"namìøená data OK";
"09.01.2025 22:00:00";1,089;"namìøená data OK";
"09.01.2025 22:15:00";1,092;"namìøená data OK";
"09.01.2025 22:30:00";1,206;"namìøená data OK";
"09.01.2025 22:45:00";1,152;"namìøená data OK";
"09.01.2025 23:00:00";1,129;"namìøená data OK";
"09.01.2025 23:15:00";1,177;"namìøená data OK";
"09.01.2025 23:30:00";1,041;"namìøená data OK";
"09.01.2025 23:45:00";1,069;"namìøená data OK";
"09.01.2025 24:00:00";1,188;"namìøená data OK";
"10.01.2025 00:15:00";1,293;"namìøená data OK";
"10.01.2025 00:30:00";1,028;"namìøená data OK";
"10.01.2025 00:45:00";1,067;"namìøená data OK";
"10.01.2025 01:00:00";1,157;"namìøená data OK";
"10.01.2025 01:15:00";1,297;"namìøená data OK";
"10.01.2025 01:30:00";1,089;"namìøená data OK";
"10.01.2025 01:45:00";1,085;"namìøená data OK";
"10.01.2025 02:00:00";1,259;"namìøená data OK";
"10.01.2025 02:15:00";1,32;"namìøená data OK";
"10.01.2025 02:30:00";1,065;"namìøená data OK";
"10.01.2025 02:45:00";1,09;"namìøená data OK";
"10.01.2025 03:00:00";1,267;"namìøená data OK";
"10.01.2025 03:15:00";1,249;"namìøená data OK";
"10.01.2025 03:30:00";1,168;"namìøená data OK";
"10.01.2025 03:45:00";1,262;"namìøená data OK";
"10.01.2025 04:00:00";1,387;"namìøená data OK";
"10.01.2025 04:15:00";1,285;"namìøená data OK";
"10.01.2025 04:30:00";1,167;"namìøená data OK";
"10.01.2025 04:45:00";1,124;"namìøená data OK";
"10.01.2025 05:00:00";1,352;"namìøená data OK";
